Date,Open_T0,High_T0,Low_T0,Close_T0,AdjClose_T0,IncClose_T10,Increase,Volume_T0,Day,Month,Week,Open_S1,High_S1,Low_S1,Close_S1,AdjClose_S1,Volume_S1,Open_S2,High_S2,Low_S2,Close_S2,AdjClose_S2,Volume_S2,Open_S3,High_S3,Low_S3,Close_S3,AdjClose_S3,Volume_S3,Open_C1,High_C1,Low_C1,Close_C1,AdjClose_C1,Volume_C1,Open_C2,High_C2,Low_C2,Close_C2,AdjClose_C2,Volume_C2,Open_C3,High_C3,Low_C3,Close_C3,AdjClose_C3,Volume_C3
2017-03-29,459.218994,461.981995,457.552002,461.506012,433.754272,1.008747495,1,3426248,Mon,3,13,475,475,463.75,469.100006,469.100006,504661,455,456.549988,451.100006,455,446.731201,502071,262.128998,266.269989,261.247986,262.28299,232.135544,203724,183,184.649994,180.75,183.350006,172.113937,3043114,120.300003,121.25,117.349998,118.550003,118.550003,6982412,60.900002,61.799999,60.5,61.450001,60.485321,4305900
2017-03-30,461.506012,463.363007,453.312012,454.932007,427.575592,0.985755321,0,4872757,Tue,3,13,464.700012,469.700012,463,468.399994,468.399994,672046,455,462,453.600006,457.299988,448.989349,1328990,262.569,264.75,260.367004,262.63501,232.447113,90818,183.5,187.300003,182.649994,185.399994,174.038269,20910457,119.199997,119.849998,117.199997,119,119,9221124,61.950001,62.450001,60.900002,61.049999,60.091599,4015416
2017-03-31,457.933014,462.934998,456.40799,459.885986,432.231628,1.010889493,1,3374812,Wed,3,13,467,472.5,464.100006,465.950012,465.950012,797627,457.299988,466.799988,452.549988,462.75,454.340363,942301,262.63501,267.106995,261.86499,263.825012,233.500336,99931,185.949997,190.25,185,188.199997,176.666702,4542711,121,123.949997,120.199997,121,121,15018988,61.200001,61.900002,61.150002,61.299999,60.337673,2650706
2017-04-03,463.029999,466.746002,459.980988,462.886993,435.052216,1.006525546,1,3296035,Thu,4,14,469,472.25,467.75,470.450012,470.450012,396149,459.5,461.25,455.799988,459.350006,451.002197,563933,264.772003,266.335999,262.524994,264.39801,234.007477,529535,187.899994,192.350006,187,188.899994,177.323807,4005610,121.800003,124,121.199997,123.25,123.25,7525240,61.599998,63.650002,61.400002,63.099998,62.109417,5860073
2017-04-05,464.934998,474.653015,463.648987,469.984985,441.723389,1.015334179,1,5163708,Fri,4,14,473,474.950012,467.149994,473.549988,473.549988,283721,478,495.549988,471,491.75,482.813324,4809506,264.287994,270.05899,262.128998,269.265991,238.315918,144085,192,196.899994,191.649994,195.800003,183.800964,7046524,123.75,125.25,123.5,124.5,124.5,7659784,63.700001,66.099998,63.5,65.400002,64.373314,12542629
2017-04-06,470.365997,480.559998,461.076996,477.940002,449.200043,1.016926109,1,5309846,Mon,4,14,474.399994,478.75,470.700012,473.049988,473.049988,469170,490,490.899994,483.049988,487.399994,478.542358,1996260,270.917999,270.940002,266.335999,267.437988,236.698013,115970,195,204.800003,192.449997,203.800003,191.310715,7827353,125,133.899994,125,132.75,132.75,29822172,65.300003,67.800003,64.25,67.449997,66.391129,10735079
2017-04-07,477.226013,482.417999,467.459991,469.890015,441.634094,0.9831569089,0,5646856,Tue,4,14,469.799988,480,466.549988,468,468,552994,489,492.350006,483.600006,485.399994,476.578735,1100640,265.653015,268.934998,264.947998,266.138,235.54747,68273,202.600006,207,196.800003,199.850006,187.602783,9259489,133,135.25,128.449997,129,129,24788660,67.150002,68.599998,65.949997,66.300003,65.259186,10656412
2017-04-10,473.51001,475.225006,467.221985,471.937988,443.558899,1.004358409,1,3141088,Wed,4,15,470,478.149994,468,475.049988,475.049988,520240,484.75,490,483.049988,485.75,476.922363,1439403,266.160004,273.914001,265.674988,271.093994,239.933807,208697,199.75,205,198.75,203.699997,191.216812,4077710,128.899994,129.75,125.849998,127.949997,127.949997,10420341,66.800003,67.400002,66.199997,66.75,65.702118,5236690
2017-04-11,472.080994,472.557007,463.31601,465.031006,437.067261,0.9853646407,0,4287321,Thu,4,15,477,478.450012,471.399994,472.75,472.75,594211,487,489.200012,482.299988,486.75,477.904175,1020639,271.380005,274.441986,271.380005,272.350006,241.045456,110840,206.5,206.899994,197.949997,198.75,186.570175,6912377,128.149994,129.149994,126.199997,127.5,127.5,5341442,67.050003,67.199997,64.800003,65.650002,64.619385,6982776
2017-04-12,467.221985,469.269989,453.502991,454.835999,427.485352,0.9780767156,0,5256147,Fri,4,15,471.899994,471.899994,462.049988,465.200012,465.200012,381031,485,491.149994,473.600006,479.799988,471.080475,2040706,271.380005,274.287994,267.855988,273.341003,241.922531,85406,199.850006,202.199997,195.350006,196.449997,184.411118,4900126,127.900002,128.350006,123.400002,126.900002,126.900002,7445796,65.699997,66.599998,63.549999,63.849998,62.847641,5586703
2017-04-13,451.977997,456.550995,440.355011,441.640991,415.083801,0.9709895258,0,6200544,Mon,4,15,469.350006,469.350006,451.200012,452.950012,452.950012,663863,478,485.950012,475.049988,484.149994,475.35144,410747,272.261993,274.243988,270.080994,270.917999,239.77803,83411,196.949997,196.949997,189.800003,190.75,179.060425,6831049,125.099998,125.949997,121.199997,122.150002,122.150002,9841952,63.700001,63.900002,62,62.200001,61.223549,5805349
2017-04-17,438.354004,445.785004,438.020996,440.545013,414.053711,0.9975183961,0,3975808,Tue,4,16,452.899994,455.700012,447.350006,449.5,449.5,423227,484.399994,495.450012,476.350006,481.25,472.50415,1888968,271.380005,277.945007,268.846985,276.535004,244.74942,146425,190.5,195.5,190.5,194.149994,182.252075,5298073,122.699997,123.75,120,121.099998,121.099998,6987386,62.099998,62.799999,61,61.25,60.28846,8398998
2017-04-18,445.02301,451.596985,426.825989,428.635986,402.860809,0.9729675138,0,7669724,Wed,4,16,450,455.799988,442.5,444.100006,444.100006,428133,477.399994,484.649994,468.049988,471.200012,462.63681,921112,277.019989,279.067993,272.261993,273.494995,242.058838,94661,194.600006,198.699997,186.5,187.300003,175.821854,7160819,122.150002,126.349998,117.599998,118.550003,118.550003,11421261,61.299999,62.700001,60.099998,60.299999,59.353374,6915722
2017-04-19,426.825989,433.971985,421.157013,429.446014,403.622131,1.001889781,1,9894785,Mon,4,16,445,449.100006,438.200012,443.549988,443.549988,589375,473.299988,474.899994,469.049988,472.25,463.667694,737073,273.583008,282.61499,273.407013,281.183014,248.863174,133001,187.25,192.199997,185.449997,189.399994,177.793182,6855099,119.349998,119.699997,109.5,112.550003,112.550003,25848445,60.25,60.849998,59.400002,60.650002,59.69788,5676056
2017-04-20,429.446014,434.256989,427.063995,432.924011,406.890961,1.008098799,1,4222221,Tue,4,16,447.899994,447.899994,442.5,444,444,440999,474.399994,482.25,468.399994,479.5,470.78595,1055041,281.95401,283.694,279.309998,281.799988,249.409225,123869,191.5,192.699997,188,189.300003,177.699295,4558278,111.75,113.349998,109,111.050003,111.050003,12863603,60.950001,61.599998,60.450001,60.799999,59.845524,4983581
2017-04-21,438.259003,438.925995,427.873993,429.540985,403.711395,0.9921856356,0,4874356,Wed,4,16,447.5,447.950012,437,440.399994,440.399994,689180,481,486.25,476.549988,479.399994,470.687805,685339,281.95401,284.04599,279.509003,281.161011,248.843689,58744,191.25,191.75,185.600006,187.25,175.774918,6017993,112.5,114.25,111.599998,112,112,8834432,61.099998,61.400002,59.900002,60.299999,59.353374,7914991
2017-04-24,430.636993,433.114014,425.968994,429.39801,403.577026,0.9996671447,0,5202018,Thu,4,17,440.700012,449,439.049988,445.100006,445.100006,502136,476,485.25,475.25,482.350006,473.584167,831740,281.688995,282.437988,278.472992,279.904999,247.73204,75392,188,195.149994,185.199997,192.5,180.703186,6548580,112.5,116.400002,111.849998,114.050003,114.050003,12383537,60.599998,60.849998,60.049999,60.200001,59.254944,5682648
2017-04-25,431.971008,436.257996,429.970001,433.161987,407.114655,1.008765707,1,4461008,Fri,4,17,447.799988,447.799988,443.5,445.600006,445.600006,307085,483.5,485.299988,477.149994,483.649994,474.860504,1815460,280.191986,282.878998,279.309998,281.095001,248.785263,47711,195.5,196.5,192.399994,194.5,182.580612,5905853,114.650002,115.199997,112.550003,113.25,113.25,5683547,60.75,60.950001,60.25,60.5,59.550236,4214847
2017-04-26,435.304993,441.403015,429.493988,432.35199,406.353363,0.9981300367,0,4906328,Mon,4,17,448.700012,454.399994,445.600006,450.799988,450.799988,903160,484.200012,490,475,479.799988,471.080475,1227056,281.513,291.028992,281.183014,289.113007,255.881668,223991,195,202.199997,195,198.800003,186.617111,6575488,113.5,117.199997,112,112.949997,112.949997,13576696,60.900002,61.599998,59.950001,60.25,59.304157,7083751
2017-04-27,432.541992,433.35199,423.015015,424.778015,399.234802,0.982481924,0,6496993,Tue,4,17,453,461.299988,453,455.950012,455.950012,522463,479.299988,483.549988,477.149994,478.299988,469.607758,986347,289.002991,291.579987,285.56601,287.834991,254.750534,91276,198.449997,201.75,195.699997,198.300003,186.147766,4349295,113.099998,114.300003,111.349998,113.75,113.75,7146821,60.549999,60.549999,59.549999,59.849998,58.910435,4792777
2017-04-28,426.825989,437.019989,424.778015,428.016998,402.279022,1.007625119,1,6566476,Wed,4,17,458.899994,461.450012,454.799988,457.799988,457.799988,368672,478.600006,481.75,468.200012,470.25,461.704071,681325,287.636993,290.632996,285.653992,288.891998,255.68605,44299,198.600006,206.399994,197.350006,199,186.804855,8422472,114.349998,119.900002,112.800003,114,114,21930708,60.299999,61.549999,60,60.349998,59.402588,7790087
2017-05-02,429.68399,432.541992,422.442993,424.015015,398.5177,0.9906499438,0,4921774,Thu,5,18,457.799988,457.799988,448.899994,451.649994,451.649994,381141,471.450012,486.600006,470.5,485.100006,476.28418,1181816,287.527008,290.699005,285.411987,287.769012,254.692154,169010,200,201.75,194.550003,195.800003,183.800964,4080171,114.800003,118.099998,112.5,113.449997,113.449997,11505382,60.75,61,58.549999,59.200001,58.270641,6313252
2017-05-03,426.158997,428.68399,416.869995,419.966003,394.712158,0.9904507816,0,5257300,Fri,5,18,452.799988,456.350006,444.600006,446.649994,446.649994,339662,485,490.5,480.600006,483.399994,474.615051,1510792,288.121002,289.442993,282.834991,284.795013,252.059982,67163,196.800003,199.199997,192.949997,193.350006,181.501099,4612307,114.25,115.25,109.699997,112.150002,112.150002,11808836,59.200001,61.75,58.5,61.349998,60.38689,12349986
2017-05-04,425.872986,426.825989,415.488007,421.537994,396.189636,1.003743139,1,6859944,Mon,5,18,447,448.799988,435.350006,436.5,436.5,514416,483,496.450012,480.5,492.649994,483.696991,1070973,285.257996,293.011993,283.782013,290.830994,257.402191,105803,197,197.5,191,194.050003,182.158188,5327061,113.5,114.550003,111.199997,112.849998,112.849998,7172727,63,63.049999,61.099998,61.5,60.534534,20777112
2017-05-05,420.632996,420.632996,407.770996,413.106995,388.265625,0.9799994327,0,5984740,Tue,5,18,436.700012,438,418.049988,419.75,419.75,1413719,496.5,504.799988,489.350006,491.200012,482.273346,1348432,289.442993,289.442993,274.904999,279.949005,247.770996,94722,194,194.149994,187.25,189.800003,178.168655,4146159,112.900002,113.099998,106.75,108.099998,108.099998,13785392,61.799999,62,59.299999,59.900002,58.959656,10157139
2017-05-08,413.488007,415.773987,407.867004,411.487,386.743011,0.9960785099,0,5789241,Wed,5,19,424.200012,428.5,417.100006,423.25,423.25,512318,490.100006,495.5,482.950012,484.549988,475.744171,635599,282.23999,283.891998,277.548004,278.605988,246.582367,138964,190.5,193.25,187,191.300003,179.576721,5024668,108.300003,111.349998,105.300003,111.099998,111.099998,10507088,59.900002,60.950001,59.349998,60.450001,59.501019,4125126
2017-05-09,411.582001,419.20401,410.868011,413.010986,388.175415,1.003703607,1,4973999,Thu,5,19,424,428.549988,423.399994,426.700012,426.700012,343617,481.899994,485,464.299988,467.149994,458.66037,1883022,279.398987,282.570007,278.03299,279.729004,247.576263,150690,191.5,194.699997,189.5,192.449997,180.65625,3989306,111.599998,114.800003,110.849998,113.800003,113.800003,9948611,60.650002,61.349998,60.450001,60.650002,59.69788,4214043
2017-05-10,414.678986,417.822998,412.630005,416.774994,391.713043,1.009113578,1,3715538,Fri,5,19,428,432.899994,424.399994,432.049988,432.049988,419054,468.5,484,465.350006,482.399994,473.633209,1731571,280.125,285.742004,280.125,284.134003,251.474945,231078,193.050003,198.899994,192.899994,197.5,185.39679,4780618,113.75,115.550003,113.099998,114.300003,114.300003,5735471,60.849998,61.349998,60.700001,61.099998,60.140812,4503794
2017-05-11,419.871002,424.348999,418.917999,420.299988,395.026093,1.008457787,1,5807563,Mon,5,19,432.549988,434.299988,425.700012,427.399994,427.399994,931209,482.149994,503,478.100006,501.149994,492.042542,1951787,286.337006,286.865997,279.640991,280.544006,248.297607,183222,198.5,200,194,194.5,182.580612,4526903,114.900002,116.75,113.75,114.449997,114.449997,8312179,61.5,61.849998,60.799999,61,60.042385,5857547
2017-05-12,421.490997,422.920013,412.153992,416.059998,391.041046,0.9899119911,0,6084063,Tue,5,19,428,433.799988,427.399994,430.399994,430.399994,436223,504.700012,506.149994,491.200012,495,486.004242,1383268,280.213989,282.570007,275.345001,276.931,245.099884,222813,194.5,198.5,191.5,197.149994,185.068222,7071552,114.849998,115.050003,111.050003,112.099998,112.099998,7205164,60.950001,61.450001,59.799999,60.400002,59.451805,7838609
2017-05-15,417.299011,435.304993,417.108002,434.496002,408.368408,1.044310927,1,10238707,Wed,5,20,433.600006,433.600006,430.049988,431.850006,431.850006,364038,489.649994,490,472.399994,483.649994,474.860504,3897357,276.931,280.235992,276.931,277.394012,245.509674,46242,198,202.649994,196.300003,201.699997,189.339401,5637368,112.900002,114.849998,112.300003,114.199997,114.199997,5730419,60.599998,61.950001,60.549999,61.849998,60.87904,7911673
2017-05-16,441.165009,442.070007,433.82901,434.971985,408.815796,1.001095483,1,10809865,Mon,5,20,433,439.700012,432.299988,437.299988,437.299988,377867,486,491,480.799988,488.299988,479.426025,1308863,278.472992,284.596985,277.548004,282.901001,250.383682,144793,205,205,200.75,201.649994,189.292465,7155404,115.150002,115.75,113.5,114.099998,114.099998,5083003,62.950001,62.950001,61.25,61.5,60.534534,7284542
2017-05-17,447.786011,475.415985,443.785004,470.557007,442.260986,1.081809917,1,51858351,Tue,5,20,437.450012,452,435.5,449.649994,449.649994,970863,490,490.100006,477.299988,481.75,472.995087,859054,283.76001,284.244995,279.751007,281.050995,248.746307,59344,203.649994,209.449997,203.300003,206.699997,194.032959,15630852,114.5,118.199997,114.199997,116.400002,116.400002,14511700,61.5,63.25,61.5,62.5,61.518837,11284519
2017-05-18,465.078003,473.177002,460.743011,463.268005,435.410278,0.9845098428,0,14033652,Wed,5,20,442,448.799988,436,438.200012,438.200012,489585,479,482.600006,470.049988,471.649994,463.078583,811219,280.147003,280.213989,274.023987,275.322998,243.676697,51581,206,209,188.149994,191.399994,179.670593,21476119,114.699997,115.800003,112.599998,113.300003,113.300003,6952070,62.299999,62.5,60,60.400002,59.451805,6132613
2017-05-19,466.841003,472.557007,457.552002,466.36499,438.321045,1.006685083,1,9525219,Thu,5,20,444,445,435,442.950012,442.950012,334437,475,479.5,460.350006,471.149994,462.587708,1022479,276.644989,279.751007,269.089996,272.503998,241.181732,69395,194,197.699997,189.300003,193.5,181.641907,10896952,113.800003,115.5,109.300003,112.150002,112.150002,7976703,60.900002,61.549999,59.75,60.450001,59.501019,5413813
2017-05-22,469.556,473.462006,461.458008,463.411011,435.544708,0.9936659504,0,6531237,Fri,5,21,443,452,442.350006,448.399994,448.399994,586135,474,483.75,472.200012,481.399994,472.651398,1725108,271.424988,274.993011,262.944,264.463989,234.065857,102274,194.5,196.949997,191.050003,192.149994,180.374649,6295893,113.449997,115.800003,111.949997,113.75,113.75,7699472,60.950001,61.200001,60.049999,60.150002,59.20573,4841919
2017-05-23,465.936005,473.367004,455.027008,467.221985,439.126495,1.008223745,1,10264790,Mon,5,21,450.399994,456.450012,444.5,450.100006,450.100006,1072302,478.649994,485.600006,472.950012,478.350006,469.65686,1651642,263.450989,268.692993,256.402008,264.859985,234.416367,109417,192.399994,195.5,184.100006,193.550003,181.688843,8867141,114.849998,116.400002,102.699997,108.150002,108.150002,39016051,60.25,60.799999,57.75,59.400002,58.467503,7583048
2017-05-24,469.222992,471.605011,458.743011,460.505005,432.813446,0.9856235789,0,7599595,Tue,5,21,469,472.950012,459.049988,469.450012,469.450012,1492844,474.25,478.950012,460.100006,469.200012,460.673126,1477366,266.533997,268.714996,260.696991,261.424011,231.375305,77253,193.350006,194.949997,186.399994,189.600006,177.980911,5439353,109.900002,113.900002,108.900002,111.099998,111.099998,18762989,59.799999,60.150002,56.650002,56.900002,56.006752,6865859
2017-05-25,462.076996,464.029999,454.170013,461.790985,434.022095,1.002792543,1,6781784,Wed,5,21,470.299988,478,465,475.450012,475.450012,1058632,471.100006,471.850006,461,463.899994,455.469482,974154,263.846985,272.526001,263.230011,270.917999,239.77803,65658,190.5,193.699997,189,192.850006,181.031754,5977139,112,119.5,111.300003,118.5,118.5,15373769,57.349998,57.75,56.25,56.900002,56.006752,8187603
2017-05-26,463.886993,490.515991,462.696991,487.562988,458.244354,1.055808805,1,17045847,Thu,5,21,475,487,472.850006,480.75,480.75,1118826,464.799988,477.950012,462.899994,473.450012,464.845917,1594613,270.829987,275.786011,267.746002,269.661987,238.666397,346692,192.649994,202.899994,191.800003,198.850006,186.664063,12767707,119,125.75,119,125,125,18661412,57.049999,59.75,57.049999,59.200001,58.270641,9788368
2017-05-29,487.895996,496.041992,482.227997,483.70401,454.617432,0.9920851703,0,7108354,Fri,5,22,482,484.450012,472,480.399994,480.399994,386808,471.799988,494.149994,469,470.649994,462.096771,2314193,271.601013,272.019012,266.622009,268.075989,237.262711,71002,198.949997,202.350006,195,195.800003,183.800964,4551732,127,129.399994,119.199997,120.449997,120.449997,13503169,59.25,60.650002,58.049999,58.450001,57.532417,7518528
2017-05-30,484.371002,489.707001,480.416992,487.65799,458.333649,1.008174379,1,4284653,Mon,5,22,482.100006,486.649994,479.600006,481.450012,481.450012,289836,470,471,462.450012,469.799988,461.262238,1496350,267.415009,277.108002,265.653015,276.028015,244.30069,140283,195,198.350006,193.5,195,183.049988,4165068,120,124.449997,117.099998,123.5,123.5,11227909,58.5,58.799999,57.200001,58.349998,57.433983,6333413
2017-05-31,486.039001,490.658997,478.75,480.846008,451.931274,0.9860312306,0,4581880,Tue,5,22,480.5,482.700012,475,476.200012,476.200012,401166,469.399994,480,467.549988,474.899994,466.269562,1366115,277.923004,278.847992,274.816986,276.777008,244.963593,135137,196,199.300003,192.899994,193.850006,181.970474,6461000,123,124.300003,121.199997,121.75,121.75,5671848,57.900002,59,57.049999,57.150002,56.252827,8243661
2017-06-01,480.846008,483.942993,470.652008,473.653015,445.170837,0.9850409635,0,4079184,Wed,6,22,477,479.75,473.600006,476.399994,476.399994,302586,475.950012,476.450012,465.299988,470.700012,462.145905,715073,279.751007,282.61499,278.143005,280.43399,248.200226,94706,194.5,196,193.100006,195.449997,183.472412,3515147,121.75,121.900002,118.400002,120.300003,120.300003,5848472,57.150002,57.549999,56.299999,56.75,55.859104,7312119
2017-06-02,478.226013,479.416992,464.983002,468.699005,440.514709,0.9895408456,0,5963034,Thu,6,22,479,485.950012,477.5,478.549988,478.549988,375530,472.700012,474.600006,467,471.75,463.176788,596655,281.557007,284.266998,279.816986,281.072998,248.765823,80710,196.550003,197.5,194.050003,194.75,182.815308,2665134,121.199997,123.449997,120.599998,121.849998,121.849998,6266169,57.150002,58.099998,56.5,57.299999,56.400467,5264946
2017-06-05,469.699005,476.27301,463.983002,468.07901,439.932007,0.9986772001,0,4977954,Fri,6,23,478.200012,481.399994,475.399994,478,478,206697,511,569.200012,505,551.849976,541.821106,27100101,281.072998,285.455994,279.309998,282.306,249.857071,92745,196.5,196.5,189.600006,190.5,178.825745,7041770,121.900002,123.699997,121.050003,121.800003,121.800003,4337415,57.799999,57.950001,56.900002,57.049999,56.154392,3222701
